id, name, description, count
466600034,tamasdb,evolution of social behaviour; network architecture and regulation; matriocracy; institutions regulating inequality; sharing,8
3929637676,RKalcik,"Economist interested in Machine Learning and Open data | currently at 
@AITtomorrow2day Innovation Systems",1
709064775918084097,WSSC_UPF,Web Science and Social Computing Research Group @UPFBarcelona  Led by: @ChaToX,1
1068834048020230146,sofiadokuka,Research in computational social science and network analysis.,6
718078489627328512,_jimduggan,"Interests: Computer Science, Modelling (System Dynamics) and Informatics. Lecturer & Researcher @csnuigalway @RyanInstitute @DSIatNUIG. All opinions personal.",2
1057966638748876800,obrienj_,PhD Student in Complex Networks,2
59728556,fitelson,Philosopher @ Northeastern,1
32167214,marioporpora,I design stuff. Lead designer at https://t.co/KJtccq9AEO,1
17403137,yohm13,"A researcher. complex systems, network science, computational social science, game theory. developing OACIS.
洗濯機でインクを塗りたくるアフロタコボーイ",4
125939065,abhijitchak,Post Doctoral Fellow @CSHVienna @IIASAVienna,5
2249735748,TakaakiAokiTwit,,5
901142962758758400,socph,statistical physics and complex systems; assistant professor at the catholic university of korea,26
906249252741029889,mldcmu,Ranked as the #1 educational research institution in the 🌎 for #AI and #machinelearning | Research projects → https://t.co/8m4px7dsY8 | Learn more ↓,1
181381724,sof14g1l,"PhD student at DiCoDe Lab, MPIDR | Computational Social Science | MPIDR-PHDS core representative | Computer and Actuarial Scientist",3
2749655899,ulfaslak,Postdoc at DTU Compute in @suneman's group. Currently working on mapping mobility during COVID-19 lockdowns.,5
4272310881,saminrf,Data-hungry researcher working on computational social science and networks @MPIDRnews previously @callaghannz @MBIEgovtnz @AucklandUni (Retweet→Endorse)⇔(¬p∧p),2
1033712059,ASorichetta,"Associate Professor @WorldPopProject, @geogsouthampton. Interested in spatial demography, migration, urbanization, epidemiology, and groundwater.",1
245907209,fertmortmig,professor & demographer @PolicyCornell and @PopulationCU; assoc editor @IMRjournal; dad to the greatest kids,1
768708411940757504,grow_andre,"Researcher, Max Planck Institute for Demographic Research. Family Sociology, Social Stratification, Migration, Agent-Based Computational Modelling.",14
131217939,d_alburez,"Postdoc at Max Planck Institute for Demographic Research. Interested in demography, internet data, and war. #rstats user. Own opinions in English and español.",3
775386526024765441,SarahFMuldoon,"Associate Professor, University at Buffalo, SUNY; Mathematics Department, Computational and Data-Enabled Science and Engineering Program, Neuroscience Program",1
961593099427426304,ZhengMuhua,"Postdoc researcher at the Universitat de Barcelona, supported by J. S. McDonnell fellowship. Complex Networks, Complex system, Spreading dynamics",2
826867992893997056,Minoo_ASTY,"Junior bioinformatician, Heidelberg University",1
1042967001185050624,SummerHosea,"Professor at Dalian University of Technology, China, working on complex social systems. formerly Fulbright Visiting Scholar at MIT, 2018-19",7
2240131645,gabriel_ramosf,"Animal behavior, complex systems and social network analysis. Tweeting in Spanish and mostly on local matters at @ulaluyo",15
1553984528,FCBillari,"Demography, sociology, the life course and policies. Dean of the Faculty @Unibocconi. European. Interista. #EUfunded by @ERC_Research",1
741052621,__Sarawalk__,,4
318368492,Afrafrafra_j,"Research Scientist at UN GlobalPulse Lab, with research interest on Ubiquitous and Social Computing.",1
2981013099,katjaQheuer,"into making, brains, open science, art&science, interactive art, music, javascript, contemporary dance,
Art of MR https://t.co/HlSSr2gfMQ",1
1875700062,antonionialb,Game theorist of complex systems.,3
22650867,leohalepli,,1
246959051,ppseguel,"Socio-technical coordination, information systems, open source and forms of organizing / phd student at McGill. 🏔🎥☕🚵🏽‍♂️ 🧘🏽‍♂️Español/English 🇨🇱",1
833533273754136576,nos_supero,"Peripatetic, Bildung docent, and American Stoic. Using multidisciplinary thinking to survive and win in life.",3
1070199104,sebastianofil,,1
345288810,LucchiniLorenzo,,1
30959005,bxmx,Part of the @vicpdcanada team. This is not a work account. #digitalethics #aiethics #philosophyofinformation & #octopus. 🐙 Every bit can be a bit of good.,1
2595937920,EGunibo,physicist of complex systems mixing up biostatistics and bioinformatics in python,1
8517882,srenan,Wrote: https://t.co/NP2owgZqSP. Founded Pacific Film Archive. Writing IN ALL WAYS ENTANGLED.,4
81717290,calipsotornasol,Investigadora en @DataScienceUDD 👩🏼‍💻,1
1027484745620496384,DAFINET_ERC,An ERC funded project developing a network theory of attitudes. Project now live!,1
381937821,albsantosdel,,5
167012818,AugustusSouto,weak priors.,2
1724922326,RobertoGarbero,"Science publishing @SpringerNature. Parasites, viruses, #OneHealth. Fan of knowledge making us +open +human. European born in Italy. Views own 🏳️‍🌈🇪🇺",2
713236429795528705,manasgaur90,@knoesis #DeepLearning #Semantics #MachineLearning @MachineTranslation #NLP #MentalHealthInformatics #ComputationalHealth #KnowledgeGraphs,1
1007543629139898370,6real2,Network biologist / Art activist,8
795023484174745601,AlejTejedor,"Assistant Professor at Sorbonne University Abu Dhabi.  Interested in River Deltas, Landscape Evolution, Networks,...",6
901121940299108353,Garrett_Lab,"Professor, Plant Pathology Department, Institute for Sustainable Food Systems (@ISFS_UF_IFAS), and Emerging Pathogens Institute (@EPI_UF) @UF",3
3300214874,vagelispapalex,"Computer Scientist working on #datascience #machinelearning #tensors Assistant Professor @UCR_CSE, PhD @ScSatCMU,summer internships @MSFTResearch and @Google",1
787027490984177664,Bottlenecked_Y,"many are called, but few are chosen",3
2770143649,jffmendes,"Professor of @physics, @networks, @complex systems, statistical physics",5
17154442,lucaverginer,"Postdoctoral Researcher at ETH Zürich, researching economic networks through temporal network analysis.",1
742766512054931456,evitamonal,Data Scientist at @ekkonosolutions. PhD in Machine Learning. Working on energy efficiency in ML 🧠💡Towards a greener AI,1
53913642,T_Zano,"R&D Engineer, Data Nerd & a hobbyist Maker. Interested in: #AI #DataScience & #SocialSciences",1
17842485,tanisjones,"Computer Science professor at URV. Data Science & Network Science researcher. CoFounder of ChimuSolutions. Also interested in games, technology & education.",12
35683594,SzassTam,,1
38799080,lbostudio,"@ intersection of #art, #sciart, #craft #dataviz, #medicine #tech & #socialmedia https://t.co/pGfKqpXcYg",1
718799493160964096,eestradalab,,13
46383062,voxmjw,"Search engineer at @cookpad_dev. Applied ML, data eng, & software. Lapsed academic. Previously at @AdargaAI, @CardiffUni, @UniBirmingham, @UCL, & @UniOfExeter.",3
973171937089347584,OxfordEconNet,,3
2191957628,SamirSuweis,"Statistical Physicist, Environmental Engineer, Complex Scientist, but above all - curios truth seeker.",16
17212489,kotzino,,1
1009818953613479936,CssItaly,,1
320308247,DrYannMoalic,,16
1008417952742428672,NetworkAutomata,"Theoretical Engineer and Computational Innovator in physics of complex systems, network science and machine intelligence. Group Leader @BIOTEC_TUD",5
3021635212,CSHVienna,The objective of the Hub is to link and inspire complex systems scientists & make sense of Big Data in ways that are directly valuable for science and society.,10
2577238668,ASACulture,"Official Twitter of the Sociology of Culture Section of the American Sociological Association | Newsletter Editors: D. Graizbord, H. Angelo, M.Rodríguez-Muñiz",1
778954431438159872,SophieMeakin,Consultant at @WHO based in Goma 🇨🇩 Math modeller focussed on outbreak response 🦠 she/her,2
119414370,crimoral,,3
72781449,nikaletras,"Lecturer (assistant prof) @sheffieldnlp, Natural Language Processing (very often for Computational Social Science and Law).",3
889557107091156993,sarahdr,"PhD student at Aalto university, complex systems, computational social science",3
271370637,SaharnazDi,"PhD candidate @SnT Luxemburg. :)
Working on Network Science, Machine Learning, Privacy.",2
4053731357,Ghoshal_G,"Associate Professor of Physics, University of Rochester; Complex Systems | Network Science | Human Dynamics | City Science",12
2210857693,VeraPancaldi,"Cancer Research Center of Toulouse  and Barcelona Supercomputing Center. Interested in networks, heterogeneity and genome architecture",1
878556807253250049,anupamaa12,Data Scientist | PhD Scholar @IIITDelhi | Food Lover | My travel and food photos:  https://t.co/XKWYA8DUnC,1
1441673010,mad_astronaut,"mad astronaut, vision research scientist, teaching machines to see the invisible @Wikimedia",2
271197555,urban_stevie,research fellow at the Alan Turing institute and bartlett in UCL,2
305960097,shobeirf,"Machine Learning Scientist @Amazon | PhD @UMDCS | Previously @MSFTResearch, @YahooResearch, @USC_ISI, @UCSC | #MachineLearning #GraphMining #DeepLearning #AI",2
2963878756,AnaM_Triana,"PhD student at @AaltoUniversity #networks+#brain+#humanbehavior. I don't know, but I'll find out. Tweets in Spanish and English",13
17883224,katychuang,"Lecturer, Dept of CIS, Brooklyn College",1
2689718952,vvinciotti,"Statistician @Bruneluni, interested in biostatistics and network science.",3
167425934,GiulioWolfe,"Diapers-inspired | Please correct me when I'm wrong | Digital Specialist @NRC_Norway, Humanitarian Innovation Fellow @IIHA_Fordham, Fellow @InteragencyRAN",1
14952902,pinelopi_tr,Research Analyst @Trilateral_UK Interested in the social implications of 'seductive surveillance'.,1
2438886458,francisco_upm,"Research Affiliate at MIT. Interested in physics of complex systems, structures and math",5
29949432,lvesnic,"Researcher in political communication, digital culture and new technologies; policy analyst #PolicyLab4EU. Views are only mine, as always.",2
92319345,benzevenbergen,"Research scientist @GoogleAI in California - Previously @PrincetonCITP, @OiiOxford, @Europarl_EN",1
816003098,TAH_Sci,Boffin,2
892796129653469188,DaniCMBelg,Principal Researcher in #MachineLearning and #AI for #healthcare and #mentalhealth @MSFTResearch. Views my own.,1
20502835,richfry,"Dr of GIS. Senior Lecturer, environment and health @SwanseaMedicine @HDR_UK & SIP lead @ADR_Wales . Interested in all things Geo and Data. Views are my own etc.",1
592861743,Metti_Hoof,"Research Fellow at @CASAUCL. Previously at @OpenLab_Ncl and Orange Labs (Paris). Big Data, Computer Science, Geography, Cultural Studies and Data Visualisation.",3
804669595474919424,idsai_uom,"Gateway to the University of Manchester's data science & artificial intelligence activity.
Sign-up to our network: https://t.co/Oi8mctxg9O",1
872885452868550657,cell_biomaths,"Biochemist with a focus on subcellular metabolism, systems biology and mathematical modelling",1
114563183,alenyshkaxx,"Data Scientist in Computational Social Science, Science of Science @gesis_org & PHD candidate @ U. of Koblenz-Landau",2
112397219,Mridul_Seth,,1
2438508702,CGraciaLazaro,"Flags suck. Interested in applying physics methods to biology and social sciences. Post-Doc at BIFI, University of Zaragoza. Life is outdoors.",4
101759189,DriesDaems,"Postdoc with Sagalassos Project at KU Leuven)
Interests: Social complexity | Polis formation | ABM | Digital Archaeology | Pottery",5
88167514,Katie__Bentley,"Cellular Adaptive Behaviour Lab Group Leader - The Francis Crick Institute, KCL & BU - Simulations and experiments in vascular biology and other complex systems",1
423847851,UrbanDemog,"Rafa Pereira. Researcher @ipeaonline, @TSUOxford DPhil. Structured procrastination on Cities, SpatialAnalysis, R, Transport, Equity, Accessibility, Demography",1
105780785,ecozzo,Complejidad Redes Tecnopolitica Asuntos personales. Postdoc @Clabbarcelona y @Tecnopolitica_. Cofundador de @H3URISTICA Participo en #DataPolitik,5
2932027868,NetworkTremieu,PhD student in Complex networks,8
978262864078299137,t_radicio,PhD student in Data Science at the @scuolanormale in #Pisa interested in #socialnetworks analysis and computational social science,2
973108817234886656,OnervaKorhonen,"Post-doctoral researcher at @CTBUPM. A network neuroscientist developing methods to construct functional, dynamic, temporal, and multilayer brain networks.",9
720357914377076736,Sc1naps,"Optimistic,stubborn pragmatist|#Neuroscience 🇬🇧🧠|Cybernetics💻🇬🇧|CogSci🤖🇬🇧|NeurImg @CUBRICcardiff🇬🇧|RA @ChariteBerlin🇩🇪|#PhD can.@ICNS_Hamburg🎓🇩🇪",1
14209454,argotechnica,"Writing about AI in industry at @element_ai, alumnus @oiioxford, cat dad, mediaphile, henge climber, pilgrim. Tweets are my own, ziggurat built with another.",1
